Company Name,Job Title,Job Location,Job Description
Apple,"AI/ML - Annotation Analyst, Hebrew Language","San Diego, CA","Summary
Posted: Jan 26, 2022
Weekly Hours: 40
Role Number:200337403
Imagine what you could do here. At Apple, new ideas have a way of becoming extraordinary products, services, and customer experiences very quickly. The people here at Apple don’t just craft products - they build the kind of wonder thatʼs revolutionized entire industries. It’s the diversity of those people and their ideas that inspires the innovation that runs through everything we do, from amazing technology to industry-leading environmental efforts. Join Apple, and help us leave the world better than we found it. Are you interested in being part of a team that continues to innovate the way people and machines interact? The launch of Siri was a defining moment in the history of Artificial Intelligence. Siri offers a faster, easier way to get things done on your Apple devices, even before you ask. Millions of people now use Siri to send messages, play their favorite song or even take a selfie. The AI/ML team is passionate about technology with a focus on enriching the customer experience. We are looking for a motivated Annotation Analyst that demonstrates active listening, integrity, acute attention to detail, and is passionate about impacting our customer's experience. Bring passion and dedication to your job and there's no telling what you could accomplish. This position is located at the Apple corporate campus in San Diego, CA."
Liberty Mutual Insurance,Senior Data Scientist (remote),Remote,"At Liberty Mutual, our purpose is to help people embrace today and confidently pursue tomorrow. That's why we provide an environment focused on openness, inclusion, trust and respect. Here, you'll discover our expansive range of roles, and a workplace where we aim to help turn your passion into a rewarding profession.
Liberty Mutual has proudly been recognized as a “Great Place to Work” by Great Place to Work® US for the past several years. We were also selected as one of the “100 Best Places to Work in IT” on IDG's Insider Pro and Computerworld's 2020 list. For many years running, we have been named by Forbes as one of America's Best Employers for Women and one of America's Best Employers for New Graduates—as well as one of America's Best Employers for Diversity. To learn more about our commitment to diversity and inclusion please visit: https://jobs.libertymutualgroup.com/diversity-inclusion
We value your hard work, integrity and commitment to make things better, and we put people first by offering you benefits that support your life and well-being. To learn more about our benefit offerings please visit: https://LMI.co/Benefits
Liberty Mutual is an equal opportunity employer. We will not tolerate discrimination on the basis of race, color, national origin, sex, sexual orientation, gender identity, religion, age, disability, veteran's status, pregnancy, genetic information or on any basis prohibited by federal, state or local law.

18"
Brightwing,Data Scientist,Remote,"Remote Work
Must have a minimum of 2 years working experience modeling within Python.
Responsibilities include development and monitoring of complex models and tools that are used to drive business decisions for our organization.
Principal Duties and Responsibilities
Develop statistical models or nonlinear machine learning techniques for usage in: Underwriting, Existing Customer Management, Marketing Campaigns, and Collections
Conduct the implementation of scorecards
Create weekly and monthly reports to monitor model performance"
Sapphiros.AI,Machine Learning Scientist,"Boston, MA","ABOUT
SAPPHIROS AI Bio is leading a transformation in the understanding of the correlation of genetics and cellular processes. With access to one of the worlds largest bio banks this individual will be at the heart of the most innovative project in bioscience. This position requires broad technical experience in designing, developing and implementing AI solutions.
Experience with complex data models and organizing structured and unstructured data is a requirement. The candidate should be independent and accustomed to taking initiative. The candidate must be scientifically independent, confident, and accustomed to taking initiative while problem solving. The position requires strong communication and organization skills.
ROLE"
Attunely,Principal Data Scientist,Remote,"Attunely is looking for a Principal Data Scientist to join our highly experienced team! This role will work with our Data Science group to develop and implement individualized ML models for our customers in the financial sector. The ideal candidate is adept at developing and improving predictive models, as well as rigorously evaluating their effectiveness. They must have significant experience of working with large amounts of data from multiple sources and at translating their insights into production-level code. They must be comfortable working across teams and with a range of stakeholders. The right candidate will have a passion for economic modeling and for working with stakeholders to improve business outcomes, as well as drive for personal growth within the data science field.
Responsibilities:
Work with the Data Science team to develop machine learning models for customers.
Use analytical methods to assess and improve models."
NIKE INC,"Senior Data Scientist, Sport Activity Open to remote work, except the following locations: SD, VT, and WV","Warren, OR","Become a Part of the NIKE, Inc. Team

NIKE, Inc. does more than outfit the world’s best athletes. It is a place to explore potential, obliterate boundaries and push out the edges of what can be. The company looks for people who can grow, think, dream and create. Its culture thrives by embracing diversity and rewarding imagination. The brand seeks achievers, leaders and visionaries. At NIKE, Inc. it’s about each person bringing skills and passion to a challenging and constantly evolving game.

Who we are looking for

We are looking for experienced data scientists who are excited to help Nike members along their fitness and wellness journey. You excel at formulating a member need or product strategy into a tractable machine learning or statistical problem. You love diving into the data, modeling it, and engineering the production solution. You think probabilistically and causally. You love the science for itself. You stay up to date on the newest research and are excited to figure out how we can apply it to serve our members.

We are looking for scientists who will continue to strengthen the collaborative, open, and inclusive culture that we have built. Our work in activity is new, so we are looking for scientists who are excited about green space. Who are excited to help build a new team and solve big new problems. Who thrive in a dynamic space and want to drive important efforts independently.

What will you work on

Sport Activity Senior Data Scientists will personalize Nike’s fitness and wellness experiences, building towards a cutting edge AI coach built atop scientific expertise, with hardware and camera integration.

healthy, high energy, balanced, andmotivated. You will partner with our product team and product and platform engineers to deploy models, evolve the experience, and evaluate tests. You will build from the data an understanding of user response to drive strategic goals rather than easy to capture real time measures. You will synthesize findings to help guide product decisions, influencing product roadmaps and strategic direction.

Who will you work with

You will be a Senior Data Scientist reporting to the Senior Director of Sport Activity Data Science. You will work with other senior and principal sport activity data scientists. The team embeds with product and engineering teams that deliver Nike’s physical activity digital experiences including the Nike Running Club (NRC) and Nike Training Club (NTC) apps. You will also work closely with platform and data engineering teams. As a scientist in the Consumer Data Science group, you will participate in our data science labs, study groups, and team activities.

What you bring

Minimum Qualifications

computing, both for data and optimization

Preferred Qualifications

Open to remote work, except cannot work in South Dakota, Vermont, and West Virginia. These candidates will be required to relocate.

For employees based in Colorado, this position starts at $140,000 per year. Information about benefits can be found here.

NIKE, Inc. is a growth company that looks for team members to grow with it. Nike offers a generous total rewards package, casual work environment, a diverse and inclusive culture, and an electric atmosphere for professional development. No matter the location, or the role, every Nike employee shares one galvanizing mission: To bring inspiration and innovation to every athlete* in the world.

NIKE, Inc. is committed to employing a diverse workforce. Qualified applicants will receive consideration without regard to race, color, religion, sex, national origin, age, sexual orientation, gender identity, gender expression, veteran status, or disability."
Attunely,Staff Data Scientist,Remote,"Attunely is looking for a Senior Data Scientist to join our highly experienced team! This role will work with our Data Science group to develop and implement individualized ML models for our customers in the financial sector. The ideal candidate is adept at developing and improving predictive models, as well as rigorously evaluating their effectiveness. They must have significant experience of working with large amounts of data from multiple sources and at translating their insights into code. They must be comfortable working across teams and with a range of stakeholders. The right candidate will have a passion for economic modeling and for working with stakeholders to improve business outcomes, as well as drive for personal growth within the data science field.
Responsibilities:
Work with the Data Science team to develop machine learning models for customers.
Use analytical methods and research skills to assess and improve models and modeling techniques and prove their effectiveness."
Clock Foundation,Data Scientist,"Torrance, CA","Data Scientist
The Clock Foundation seeks a highly motivated individual to join our dynamic team developing epigenetic aging clocks applying them to our mission of speeding the availability of treatments that prolong health and life expectancy.
Essential
A PhD (or equivalent experience) in a relevant scientific subject including but not limited to bioinformatics, biostatistics, or computational biology, with research experience in academia or industry
Proficiency with R for statistical programming
Proven ability to deliver high quality novel research in bioinformatics, biostatistics, or computational biology, for example through journal publications"
PAIIR Solutions,Sr. Data Scientist,"Suffern, NY","SR. DATA SCIENTIST
Here's your rare opportunity to join our client's exciting, fast-growing, and dynamic team in Suffern, NY!
About you:
You have 3++ years of solid expertise in developing market forecasting, analysis and campaign reporting.
You have strong experience in R and Python
Java, Alteryx, VBA, SQL, ETL a plus.
You’re well-spoken, and can verbally communicate well with Fortune 500 clients.
Your Excel skills are wizard level."
Tiro L.L.C.,Machine Learning Engineer / Data Scientist,Remote,"Data Scientist / ML Ops Engineer
The position
We are looking for a talented Data Scientist / ML Ops Engineer to join our client’s fast growing team in either in office or Remote. We are looking for a high caliber individual with a passion for building scalable machine learning (ML) platforms for deployment of automated ML based software solutions. In this position, you will be working with a very highly energetic team of engineers, data scientists, and developers, to develop and deploy ML solutions to solve engineering problems. The solutions will focus on improving operational efficiency and predictive maintenance using engineering and data science approaches.
Responsibilities
You will be responsible for:"
Elysian Staffing,Data Scientist/Machine Learning Engineer,"Mountain View, CA","Our client, a global tech brand, is adding a Data Scientist Manager to staff who will be responsible for analyzing data for the optimization of content delivery to consumers. Experience in AI and/or Machine Learning is mandatory. This will be an on-site work schedule - only local candidates to Mountain View, CA and New York, NY will be considered.
RESPONSIBILITIES:
· Deliver and interpret data efficiently with high auto-recognition coverage at low cost
· Build and iterate the label system to be the handle of managing all digital assets and support all business need
· Unlock the value of company’s data to power the whole monetization business
· Work with demand side from collecting requirements through to delivery"
NIKE INC,"Sport Performance Principal Data Scientist - Open to remote work, except the following locations: SD, VT, and WV","Oregon City, OR","Become a Part of the NIKE, Inc. Team


NIKE, Inc. does more than outfit the world’s best athletes. It is a place to explore potential, obliterate boundaries and push out the edges of what can be. The company looks for people who can grow, think, dream and create. Its culture thrives by embracing diversity and rewarding imagination. The brand seeks achievers, leaders and visionaries. At NIKE, Inc. it’s about each person bringing skills and passion to a challenging and constantly evolving game.

Who we are looking for"
Liberty Mutual Insurance,Data Scientist/ Data Science Analyst I,Remote,"At Liberty Mutual, our purpose is to help people embrace today and confidently pursue tomorrow. That's why we provide an environment focused on openness, inclusion, trust and respect. Here, you'll discover our expansive range of roles, and a workplace where we aim to help turn your passion into a rewarding profession.
Liberty Mutual has proudly been recognized as a “Great Place to Work” by Great Place to Work® US for the past several years. We were also selected as one of the “100 Best Places to Work in IT” on IDG's Insider Pro and Computerworld's 2020 list. For many years running, we have been named by Forbes as one of America's Best Employers for Women and one of America's Best Employers for New Graduates—as well as one of America's Best Employers for Diversity. To learn more about our commitment to diversity and inclusion please visit: https://jobs.libertymutualgroup.com/diversity-inclusion
We value your hard work, integrity and commitment to make things better, and we put people first by offering you benefits that support your life and well-being. To learn more about our benefit offerings please visit: https://LMI.co/Benefits
Liberty Mutual is an equal opportunity employer. We will not tolerate discrimination on the basis of race, color, national origin, sex, sexual orientation, gender identity, religion, age, disability, veteran's status, pregnancy, genetic information or on any basis prohibited by federal, state or local law.

Bachelor's Degree
17"
Cleveland Clinic,Data Scientist I,"Cleveland, OH","Responsibilities:
Gathers requirements and program model development under direction of other Data Scientists to inform problem formulation.
Participates in model building.
Utilizes methods particularly in the areas of modeling, Artificial Intelligence (AI), Machine Learning (ML), Deep Learning (DL), Natural Language Processing (NLP) and experience designing/implementing solutions.
Provides insight and recommendations to solve business problem and help inform business decisions.
Documents best practices and solution frameworks. Replicates and scales solutions to business units with common/similar business needs.
Uses expertise in defining (with internal clients) the business challenge that needs to be solved, conducting the analysis/modeling/experiment and then providing the “answer” in a clear and business-friendly manner for our clients to take actionable steps."
EDWARD JONES,Data Scientist II,"Saint Louis, MO","At Edward Jones, we help clients achieve their serious, long-term financial goals by understanding their needs and implementing tailored solutions. To ensure a personal client experience, we have located our 15,000+ branch offices where our more than 7 million clients live and work.

In a typical branch office, a financial advisor meets with clients and receives branch office support, so they can focus on building deep relationships with clients. Headquarters associates in St. Louis, Tempe and Mississauga provide support and expertise to help U.S. and Canada branch teams deliver an ideal client experience. We continue to grow to meet the needs of long-term individual investors.
Firm Analytics
Senior Data Scientist
The Senior Data Scientist is responsible for the design and development of complex mathematical methods, machine learning and statistical models in support of data driven strategies. The role requires the ability to leverage data from multiple sources to develop innovative solutions to business problems.

An ideal candidate must be able to work closely with business partners to identify and develop tailored analytic solutions. A senior data scientist will be responsible for leading projects from design through implementation and final delivery to internal business partners.


Salary: $105753 - $180067
Category: Headquarters"
Emerald Resource Group,Data Scientist - Remote,Remote,"Position: Data Scientist - REMOTE
Machine Learning / R/ Python / Jupyter /SQL
Must have experience developing Data science solutions to production within Digital Services, Products, and solutions.
Remote role that is Direct Hire-Salaried
Prefer Eastern Standard Time Zone
(At this time, our client cannot accommodate H1B visas or OPT).
************************************************************************************"
National Security Agency,Data Scientist - Development Program,"Fort Meade, MD","NSA Overview: The professionals at the National Security Agency (NSA) have one common goal: to protect our nation. The mission requires a strong offense and a steadfast defense. The offense collects, processes, and disseminates intelligence information derived from foreign signals for intelligence and counterintelligence purposes. The defense prevents adversaries from gaining access to sensitive classified national security information. At NSA, Data Science is a fundamental discipline and is present in nearly every aspect of the mission. NSA is the nation's leader in providing foreign signals intelligence while also protecting U.S. government information systems, forging the frontier of communications, and data analysis. We serve the American people by applying technical skills to meaningful work, keeping our friends and families safe for generations to come. You will make a lasting impact serving your country as a Data Scientist at the National Security Agency, using your curiosity and technical expertise to analyze large data sets to inform decision-making against foreign threats. Description of Position: Data science at NSA is a multi-disciplinary field that uses elements of mathematics, statistics, computer science, and application-specific knowledge to gather, make, and communicate principled conclusions from data. Data science is present in every aspect of the mission. NSA Data Scientists tackle challenging real-world problems leveraging big data, high-performance computing, machine learning, and a breadth of other methodologies. We are looking for critical thinkers, problem solvers, and motivated individuals who are enthusiastic about data and believe that answers to hard questions lie in the yet-to-be-told story of diverse, complicated data sets. You will employ your mathematical science, computer science, and quantitative analysis skills to develop solutions to complex data problems and take full advantage of NSA's capabilities to tackle the highest priority foreign intelligence and cybsersecurity challenges. The Data Science Development Program (DSDP) is a three-year opportunity to develop and enhance your data science skills for an NSA career. Participants experience the breadth of data science at NSA through six- to nine-month assignments in a variety of diverse organizations, and collaborate with NSA's experts in the field of data science. You will have opportunities to attend technical conferences with experts from industry and academia. You will routinely discuss and share NSA's challenges and successes at weekly technical roundtables. You will study data science and related subjects in NSA-taught classes. We foster an environment where you will develop your data science skills, allowing you to quickly contribute to NSA's highest priority mission challenges. Graduates of the DSDP may choose their first permanent assignments from any of the NSA Directorates, depending on availability.
As a Data Scientist at NSA, your responsibilities may include: - Exploratory data analysis and exploratory model-fitting to reveal data features of interest - Machine-learned predictive modeling - Collecting and combining data from multiple sources - Identifying and analyzing anomalous data (including metadata) - Applying scientific methods to data evaluation, performing statistical inference, and data mining - Developing conceptual design and models to address mission requirements - Developing qualitative and quantitative methods for characterizing datasets in various states. - Performing analytic modeling, scripting, and/or programming -Working collaboratively and iteratively throughout the data-science lifecycle - Developing analytic plans, engineer supporting algorithms, and design and implement solutions which execute analytic plans. - Designing and developing analytics and techniques for analysis - Analyzing data using mathematical and statistical methods - Evaluating, documenting, and communicating research processes, analyses, and results to customers, peers, and leadership - Creating interpretable visualizations"
ScienceIO,Lead Data Scientist,"New York, NY","Please apply here: https://app.dover.io/apply/scienceio/1abae491-43da-43f0-a86d-a98e93409912?rs=55634680
ScienceIO is on a mission to build a more transparent, connected, and equitable healthcare system.
As Lead Data Scientist, you’ll be a key member of our growing data science & machine learning team and work closely with the founders to build up data science culture and best practices across the organization. As data scientists ourselves, we care deeply about building infrastructure and aligning incentives to support great data science.
The role & opportunity
You will lead our initiative to build better, fairer, and more transparent machine learning models for healthcare by improving the way we understand and improve our data and models"
Meta,"Data Scientist, AI Machine Learning - Product Analytics",Remote,"As a Machine Learning Data Scientist at Meta, you will have the opportunity to do groundbreaking applied machine learning work that will shape the industry and the future of people-facing and business-facing advanced AI solutions we build to solve problems and make user experience better across Meta. Our work spans the spectrum from near-term (working closely with product teams to improve people’s experience within a given half) to medium-term (inventing AI solutions that we then inspire product teams to adopt), to long-term (blue-sky AI research without any specific applications in mind).By applying your Machine Learning/AI knowledge and technical skills, analytical mindset, and product intuition to one of the richest data sets in the world, you will help define the experiences we build for billions of people and hundreds of millions of businesses around the world. You will collaborate on a wide array of product and business problems with a diverse set of cross-functional partners across Product, Engineering, Research, Data Engineering, Marketing, Sales, Finance and others. You will use Machine Learning/AI knowledge, data and analysis to identify and solve advanced AI research and product development’s biggest challenges. You will influence AI research and product strategy and investment decisions with data, be focused on impact, and collaborate with other teams. By joining Meta, you will become part of a world-class analytics community dedicated to skill development and career growth in analytics, data science, machine learning, AI and beyond.About the role:Product leadership: You will use data to understand the product and business ecosystem, quantify new opportunities, identify upcoming challenges, and shape product development to bring value to people, businesses, and Meta. You will help develop strategy and support leadership in prioritizing what to build and setting goals for execution. You will evaluate tradeoffs of shipped features/ML systems, and drive large efforts across multiple teams to reduce technical debt.Analytics: You will guide product teams using data and insights. You will focus on developing hypotheses and employ a diverse toolkit of rigorous analytical approaches, different methodologies, frameworks, and technical approaches including ML to test them. You will research challenging ML questions to inform experimentation and ML development, build and code measurement frameworks, tools, and instrumentation to measure and analyze data used within the ML lifecycle.Communication and influence: You won’t simply present data, but tell data-driven stories. You will convince and influence leaders using clear insights and recommendations. You will build credibility through structure and clarity, and be a trusted strategic partner.














Facebook's mission is to give people the power to build community and bring the world closer together. Through our family of apps and services, we're building a different kind of company that connects billions of people around the world, gives them ways to share what matters most to them, and helps bring people closer together. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to empower people around the world to build community and connect in meaningful ways. Together, we can help people build stronger communities - we're just getting started.

Facebook is proud to be an Equal Opportunity and Affirmative Action employer. We do not discriminate based upon race, religion, color, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender, gender identity, gender expression, transgender status, sexual stereotypes, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics. We also consider qualified applicants with criminal histories, consistent with applicable federal, state and local law.Facebook is committed to providing reasonable accommodations for candidates with disabilities in our recruiting process. If you need any assistance or accommodations due to a disability, please let us know at accommodations-ext@fb.com."
Advantage Technical,Data Scientist,"Laurel, MD","Job Title: Data Scientist
Job Location: Laurel, MD
Hourly Rate: Up to $81.93/hr depending on experience
Length of Assignment: 7 Months+

Job Summary:
Come join our team! We currently have an outstanding contract position for a Data Scientist / Operations Research Analyst with a minimum 2 years of professional experience in data science, advanced analytics, or operations research, including projects requiring statistics and data visualization expertise to join a leading research company located in Laurel, MD.
Job Description:
We are seeking data science and operations research expertise to support the national COVID-19 response.
Responsibilities:
Required:
Preferred:
Note:"
Vinformatix,Sr. Data Scientist,Remote,"About us
Founded in Baton Rouge, LA in 2008, Vinformatix, LLC helps customers in the public and private sectors to meet complex challenges with custom web-based solutions that are user-friendly, reliable, and scalable. As a leading representative of Louisiana’s emerging home-grown digital economy; we create software and web-based solutions that help public sector agencies increase productivity, mobility, effectiveness, and the security of public information. Our services include multi-platform web and mobile application development, software and hardware systems integration, data analytics development, GIS related services, and business automation and consulting services.
Purpose
Our client seeks to augment their staff of highly qualified scientific and technical personnel in order to meet its scientific mandates and responsibilities. The selected candidate will support the organization’s mission to improve the health workforce through scientific research, evaluation of federal workforce programs, data collection, and statistical analyses; and, support designing and conducting statistical analyses and research projects concerning the characteristics of dynamics and interrelationships within and utilization of occupations in the U.S. health care workforce. The expected outcome is to expand the organization’s capabilities to analyze the U.S. health care workforce and evaluate workforce programs administered by the Bureau of Health Workforce."
The Home Depot,Lead Data Scientist - Online Platforms (Remote),"Atlanta, GA","The Home Depot is able to offer virtual employment of this position in the following states: AL, AK, AZ, AR, DE, DC, FL, GA, HI, ID, IL, IN, IA, KS, KY, LA, ME, MD, MA, MI, MN, MS, MO, MT, NE, NH, NJ, NM, NY, NC, ND, OH, OK, OR, PA, RI, SC, SD, TN, TX, UT, VT, VA, WA, WV, WI, WY
Position Purpose:
The Lead Data Scientist is responsible for leading data science initiatives that drive business profitability, increased efficiencies and improved customer experience. This role assists in the development of the Home Depot advanced analytics infrastructure that informs decision making by applying expertise of both business and Advanced Analytics Modeling techniques. Lead Data Scientists focus on seeking out business opportunities to leverage data science as a competitive advantage. Based on the specific data science team, this role has expertise in one or more data science specializations, such as optimization, computer vision, recommendation, search or NLP.

As a Lead Data Scientist, you will be responsible for large data science projects, identifying opportunities to leverage best technology and approach, and mentoring data scientists on the project team. This role is expected to own the library of reusable algorithms for future use, ensuring developed codes are documented. This role supports the building of skilled and talented data science teams by providing input to staffing needs and participating in the recruiting and hiring process. In addition, this role leads data science communities across several business units.




This position typically reports to manager or above

This position has 0 Direct Reports and leads/manages projects



1. Located in a comfortable indoor area. Any unpleasant conditions would be infrequent and not objectionable.

Typically requires overnight travel less than 10% of the time.
























-"
Apple,"AI/ML - Annotation Analyst, Canadian French Language","San Diego, CA","Summary
Posted: Jan 26, 2022
Weekly Hours: 40
Role Number:200337395
Imagine what you could do here. At Apple, new ideas have a way of becoming extraordinary products, services, and customer experiences very quickly. The people here at Apple don’t just craft products - they build the kind of wonder thatʼs revolutionized entire industries. It’s the diversity of those people and their ideas that inspires the innovation that runs through everything we do, from amazing technology to industry-leading environmental efforts. Join Apple, and help us leave the world better than we found it. Are you interested in being part of a team that continues to innovate the way people and machines interact? The launch of Siri was a defining moment in the history of Artificial Intelligence. Siri offers a faster, easier way to get things done on your Apple devices, even before you ask. Millions of people now use Siri to send messages, play their favorite song or even take a selfie. The AI/ML team is passionate about technology with a focus on enriching the customer experience. We are looking for a motivated Annotation Analyst that demonstrates active listening, integrity, acute attention to detail, and is passionate about impacting our customer's experience. Bring passion and dedication to your job and there's no telling what you could accomplish. This position is located at our Apple corporate campus in San Diego, CA."
LOCKHEED MARTIN CORPORATION,Data Scientist (Clearance Required),"Annapolis Junction, MD","COVID-19 continues to significantly impact our employees, families and communities. With employee health and safety as our top priority, and as a federal contractor, Lockheed Martin is taking action to address the increased risk and uncertainty COVID variants pose in the workplace and ensuring we meet our commitments to national security.

To uphold safety for all employees, we will continue to request vaccination status for all Lockheed Martin employees including new hires. All current and newly hired employees who are unvaccinated will be required to adhere to onsite safety protocols.
Description:This position is participating in our External Referral Program. If you know somebody who may be a fit, click here to submit a referral. If your referral is hired, you'll receive a payment! code-extrefer

At Lockheed Martin Rotary and Mission Systems, Cyber & Intelligence, we are driven by innovation and integrity. We believe that by applying the highest standards of business ethics and visionary thinking, everything is within our reach – and yours as Lockheed Martin employee. Lockheed Martin values your skills, training and education. Come and experience your future!

The TKO program provides Knowledge Orchestration & Automation (KOA) solutions that enable Data Transformation, Processing and Analytic Solutions. Data from various sensors is ingested, transformed into standard formats, and enriched to improve knowledge and optimize analytic capabilities to achieve mission objectives and outcomes. Tools are also developed and integrated to allow for analysis and visualization.
Our Sensor Tradecraft Optimization (STO) enables Y153 to align with CSD priorities. STO is an end-to-end agnostic solution provider that analyzes sensor data, designs and delivers automated solutions to optimize sensor collection. STO architects and engineer’s tradecraft threads to drive sensors to produce the highest value data and threat intelligences to improve the Nation’s cybersecurity posture.
Our STO team is seeking a data scientist to support and develop machine learning, data mining, statistical and graph-based algorithms to analyze and make sense of datasets; prototype or consider several algorithms and decide upon final model based on suitable performance metrics; build models or develop experiments to generate data when training or example datasets are unavailable; generate reports and visualizations that summarize datasets and provide data-driven insights to customers; partner with subject matter experts to translate manual data analysis into automated analytics; implement prototype algorithms within production frameworks for integration into analyst workflows.

HERE ARE SOME OF THE BENEFITS YOU CAN ENJOY:


Whether you’re new to the area or just like being socially involved, we encourage everyone to explore among our many employee networks and employee resource groups we have on-site. Whatever your interests, there’s likely a community at Lockheed Martin for networking, becoming familiar with the area, and enjoying common activities with coworkers.

Lockheed Martin’s competitive and comprehensive benefits package. (https://www.lockheedmartinjobs.com/working-here#benefits)

Bachelor's and Master's degree from an accredited college or university in a quantitative discipline (e.g., statistics, mathematics, operations research, engineering or computer science).

Five years of experience analyzing datasets and developing analytics, five years of experience programming with data analysis software such as R, Python, SAS, or MATLAB.

An additional two years of experience in software development, cloud development, analyzing datasets, or developing descriptive, predictive, and prescriptive analytics can be substituted for a Master's degree.

A PhD from an accredited college or university in a quantitative discipline can be substituted for three years of experience.

Any exposure to algorithm development, machine learning, and related tools/disciples. This work will have a s/w aspect to it - but no specific language or tool as this position is currently evolving. The ability/wherewithal to wrangle data of varying styles, types, pedigrees into a form that allow the equivalent of pattern recognition type analytics.

job.Qualifications


Join us at Lockheed Martin, where your mission is ours. Our customers tackle the hardest missions. Those that demand extraordinary amounts of courage, resilience and precision. They’re dangerous. Critical. Sometimes they even provide an opportunity to change the world and save lives. Those are the missions we care about.

As a leading technology innovation company, Lockheed Martin’s vast team works with partners around the world to bring proven performance to our customers’ toughest challenges. Lockheed Martin has employees based in many states throughout the U.S., and Internationally, with business locations in many nations and territories.

Experienced Professional"
National Security Agency,Mathematical Statistician,"Fort Meade, MD","NSA Overview The professionals at the National Security Agency (NSA) have one common goal: to protect our nation. The mission requires a strong offense and a steadfast defense. The offense collects, processes, and disseminates intelligence information derived from foreign signals for intelligence and counterintelligence purposes. The defense prevents adversaries from gaining access to sensitive classified national security information. At NSA, mathematics and statistics are core disciplines and are present in every aspect of the mission. Mathematical Statisticians bring a wealth of expertise including, but not limited to, regression, machine learning, exploratory data analysis, stochastic processes, and statistical modeling and forecasting. They work on some of the hardest problems associated with signals intelligence (the interception, collection, and analysis of foreign signals) and cybersecurity (assuring confidentiality, integrity, and availability of information). Mathematical Statisticians have the opportunity to learn and experiment in areas far from their academic training. These opportunities and core mission needs help make NSA the largest employer of mathematicians in the country. Description of Position NSA is actively seeking mathematical statisticians to join a vibrant community of mathematicians, statisticians, physicists, computer scientists, and other intelligence professionals. Newly-hired mathematical statisticians begin their careers in the Mathematics Development Program (MDP). The goal of the three-year MDP is to train mathematical statisticians to be broadly knowledgeable in the spectrum of mathematical sciences used at NSA. To accomplish this goal, MDP members study cryptologic mathematics and related subjects in Agency taught classes and complete 6-month tours in diverse NSA offices. Graduates of the MDP may choose their first permanent assignments from any of the NSA Directorates, depending on availability. The Agency is unique in its ability to offer the opportunity to work in diverse areas of Applied Statistics. In addition to cryptologic mathematics, statisticians work in: - Signals analysis - Data compression - Machine learning - Data science - Human language technology - Speech/image/video processing - Analysis of communication networks - Network vulnerability analysis - Cybersecurity Additionally, computing is an essential component of the mathematical sciences at NSA and statisticians must use a variety of computing platforms to test ideas and implement solutions. While there is no specific requirement for any previous programming or computing experience, a mathematical statistician must be willing to learn to use computers effectively."
National Security Agency,Mathematician,"Fort Meade, MD","NSA Overview The professionals at the National Security Agency (NSA) have one common goal: to protect our nation. The mission requires a strong offense and a steadfast defense. The offense collects, processes, and disseminates intelligence information derived from foreign signals for intelligence and counterintelligence purposes. The defense prevents adversaries from gaining access to sensitive classified national security information. At NSA, mathematics is a core discipline and is present in every aspect of the mission. Mathematicians bring a wealth of expertise including, but not limited to, number theory, finite field theory, coding theory, Fourier analysis, graph theory, probability, and statistics. They work on some of the hardest problems associated with signals intelligence (the interception, collection, and analysis of foreign signals) and information security (assuring confidentiality, integrity, and availability of information). Mathematicians have the opportunity to learn and experiment in areas far from their academic training. These opportunities and core mission needs help make NSA the largest employer of mathematicians in the country. Description of Position NSA is actively seeking mathematicians to join a vibrant community of mathematicians, statisticians, physicists, computer scientists, and other intelligence professionals. Newly-hired mathematicians begin their careers in the Mathematics Development Program (MDP). The goal of the three-year MDP is to train mathematicians to be broadly knowledgeable in the spectrum of mathematical sciences used at NSA. To accomplish this goal, MDP members study cryptologic mathematics and related subjects in Agency taught classes and complete 6-month tours in diverse NSA offices. Graduates of the MDP may choose their first permanent assignments from any of the NSA Directorates, depending on availability. The Agency is unique in its ability to offer the opportunity to work in diverse areas of Applied Mathematics. In addition to cryptologic mathematics, mathematicians work in: - Signals analysis - Data compression - Machine learning - Data science - Human language technology - Speech/image/video processing - Analysis of communication networks - Network vulnerability analysis - Cybersecurity Additionally, computing is an essential component of mathematics at NSA and mathematicians must use a variety of computing platforms to test ideas and implement solutions. While there is no specific requirement for any previous programming or computing experience, a mathematician must be willing to learn to use computers effectively."
