,Job Title,Company Name,Job Description,Unnamed: 0
523,-1,-1,"The Network Project Engineer’s purpose is to attain a high level of client satisfaction as a strategic technical resource within the organization responsible for successful onsite project delivery and service support of our networking and cybersecurity product portfolio.
Essential Duties and Responsibilities:
Works through project tickets in PSA as assigned.
Works through service tickets in PSA as assigned.
Escalates engineering, service or project issues that cannot be completed within agreed service levels.
Interfaces with vendor / manufacturer technical personnel for client problems that cannot be resolved effectively.",23.0
524,-1,-1,"SkySilk Cloud Services is an up-and-coming cloud computing services provider. We are a small, yet quickly growing team of tech-heads working on building a product to help developers, students, businesses, and more work more efficiently on the internet through the use of virtual servers. This is an exciting time in our company and an opportunity to join our team on the ground floor.
We are looking for an experienced enterprising network engineer II who will be able to maintain, control, and develop actionable plans to execute our go forward strategy for all networking topologies.
The individual hired will have the opportunity to work with our team of qualified network engineers and administrators on various projects & initiatives. This position is key to developing the engineering platform, automation, continuous integration, and developing the technology roadmap.",24.0
525,-1,-1,"Secure our Nation, Ignite your Future
Become an integral part of a diverse team while working at an Industry Leading Organization, where our employees come first. At ManTech International Corporation, you’ll help protect our national security while working on innovative projects that offer opportunities for advancement.
Currently, ManTech is seeking a motivated, career and customer-oriented Network Engineer to join our team in the Aberdeen Proving Ground.
Join our integrated technical team providing Software Support for Army and Joint tactical communications systems in Aberdeen, MD. Working in our DevOps environment on the Army’s unified One Network, you will ensure that our nation’s Warfighters can continue to rely on uninterrupted mission command and secure reliable voice, video and data communications worldwide at every phase of the joint operational spectrum.",25.0
526,-1,-1,"Job Purpose:
The Network Engineer is responsible for LAN infrastructure, design, implementation, configuration and maintenance of Hassett Logistics LAN/WAN environment. Manages and maintains a multi-user computer system (server) for on site and remote facilities. Establishes and performs highly complex network-based projects involving the design, analysis, maintenance, and implementation of LAN/WAN equipment and networks. Performs system administration of microcomputers.

Key Responsibilities/Outcomes:
Duties and responsibilities include, but are not limited to the following:",26.0
527,-1,-1,"Position Overview
Our Senior IT Systems & Network Engineers hold a wealth of knowledge regarding complex LAN and WAN network infrastructure. They are able to provide the highest level of network system maintenance and support, and are expected to have leading-class knowledge of hardware, software, networking, and security. A Senior Systems & Network Engineer should have years of experience working in the field, and should have a strong background in customer service and team leadership. Individuals must possess excellent technical and troubleshooting skills, and must also have outstanding personal skills as working closely with customers is imperative.
Note: This position is generally not remote. We may consider select remote candidates who are located within Iowa. Candidates outside of Iowa will be required to relocate to the Iowa Great Lakes region.",27.0
528,-1,-1,"Sampson Regional Medical Center is hiring a Network Administrator to join the Management Information System team!
Description:
This is a full-time position typically working 8 hours a day. The selected applicant will be responsible for overall performance, maintenance, implementation and security of hospital information and phone systems.
Requirements:
Bachelor's degree in Information Systems or equivalent degree program, Master's preferred.
Minimum 3 years' experience in network administration. Experience in a Healthcare setting preferred. Clinical training helpful but not required.
Expert knowledge of IT systems including, but not limited to: VMware and/or other virtualization technologies; Microsoft Server and Desktop operating systems; Cisco IOS and Nexus; enterprise backup systems; and server hardware technologies.",28.0
529,-1,-1,"As a Senior Computer Systems Engineer, you will primarily be providing technical development and support for our PC Imaging and repair processes across multiple product lines. Specific initial focus will be on Win 10 images using PowerShell, vbs, batch files, dism, hta, and Windows ADK, with opportunity to spread into other technologies in the future. This role will work with R&D/Marketing on functional requirements, then develop/improve manufacturing processes to ensure consistent yields of high-quality products.
Exceeding customer expectations is one of our guiding principles at IDEXX. Our credibility as a company relies on our ability to deliver quality products to our customers on time and with no disruption to their business. IDEXX’s Worldwide Operations Team works to meet this challenge each day with a global network of distribution hubs and a focus on efficiency, regulatory compliance and continuous improvement.",29.0
530,-1,-1,"Fish & Richardson, the premier global intellectual property law firm, is trusted by the world’s most innovative and influential companies. Fish was established in 1878, and now has more than 400 attorneys and technology specialists in the U.S., Europe, and China. Our success is rooted in our creative and inclusive culture, which values the diversity of people, experiences, and perspectives. Join Fish’s downtown Minneapolis team in our fast-paced Information Technology Department as a Network Engineer.
How Will You Make a Difference?
Act as a resource for resolving problems and provide technical insight escalated from within IT and other departments.
Configure and support servers, storage, and infrastructure for an extensive Microsoft, NetApp and Cisco environment.",30.0
531,-1,-1,"Working at Macro Solutions, a leading provider of IT and management consulting services, is an opportunity to collaborate with great people who have a passion for the services they provide to our clients. We an immediate need for a Network Engineer / Administrator to join our team in Pensacola, Florida. This position requires an active secret clearance.

This role is part of the Network Team primarily responsible for monitoring and maintaining the Network security posture of the Enterprise. This position typically works under general supervision and direction.

The ideal candidate will have the following:
Two years of experience with system administration supporting DoD network systems, including Navy POR systems;
Macro Solutions is a woman-owned IT and management consulting firm that helps government organizations select, implement, integrate and maintain critical business solutions. A relationship company at our core, we pride ourselves on building high-touch, high-trust environments for our clients and partners, at every level of our business. Assessed at CMMI Maturity Level 3 for both Development and Services and ISO 9001:2015 certification, Macro delivers honest, powerful results from the inside, outward.

Deeply invested in advancing long lasting employee relationships, our distinctive Consultant Care program ensures that our employees are always a priority at every level of the organization and has been integral to our 94% employee retention rate.

Along with a supportive environment and culture that thrives on dreaming big, getting things done and having fun together, Macro Solutions offers employees a full suite of competitive benefits, including health, dental, 401(k), and paid time off.

If you would like to learn more about Macro Solutions, are interested in joining our team, or would like to learn more about our Consultant Care program visit our website.

Macro Solutions is an Equal Opportunity Employer.",31.0
532,-1,-1,"Description:
CFCU Community Credit Union (CFCU) is seeking a talented Information Technology (IT) Specialist to join the department. The successful candidate will provide technical assistance and support to all Credit Union staff. This position will report to the IT Manager.
. Requirements:
& Responsibilities:
Provides ongoing support and technical assistance to all Credit Union staff with issues related to computer systems.
Assess infrastructure on a regular basis to ensure it continues to meet necessary demands.",32.0
533,-1,-1,"(1) FT Network Engineer / IT
Hours: M-F 8am-4:30pm;
On-call schedule, after hours and maintenance window work as needed
South Slope, headquartered in North Liberty, IA, is currently seeking a Network Engineer in IT. The primary responsibilities of the Network Engineer are to design and install company and customer networks according to South Slope specifications. Responsibilities include develop security procedures, review network traffic, usage, and capacity to assess future network requirements, create and implement network policies and procedures, and make recommendations regarding new system technologies and upgrades.
Primary Job Responsibilities:",33.0
534,-1,-1,"Hyperion Networks is actively seeking a Network Technician for a rapidly growing client base the greater Knoxville, TN area. The selected candidate will provide support and maintenance to our customers’ network infrastructure, including switches, routers, firewalls, and wireless infrastructure providing Tier 2 level support.
Duties include, but are not limited to:
Onsite and remote installation, upgrade, and configuration of core, edge, and access networking equipment
Manage VMware, Active Directory, telecommunications
Troubleshoot escalated network related tickets from service desk. Provide hands-on and remote support for end users as necessary
Manage Client Networks, and VPN's",34.0
535,-1,-1,"Mountain Community Health Partnership is seeking a full time Network Engineer/Systems Administrator Assistant. Assistant would be responsible for installation, configuration, and support for the organizations local area network (LAN), wide area network (WAN) and internet systems or segment of a network system. Assistant will monitor network to ensure availability to all system users and may perform necessary maintenance to support network availability. Assist in network modeling, analysis, planning and coordination between network and data communications hardware and software. Responsibilities include but are not limited to maintenance and administering computer networks and related computing environments; diagnosing, troubleshooting and resolving hardware, software or other network and system problems; planning, coordinating and implementation of network security measures; designing, configuring and testing computer hardware; implementing and providing technical assistance for voice services and equipment, private branch exchange, voice mail systems and telecom systems; maintaining an inventory of parts for emergency repairs.",35.0
536,-1,-1,"responsibilities
Offer phone and on-site support for our existing client base
General on-site data center maintenance duties
Desktop support for Windows, Mac, and Chromebook platforms
Server support for all current generation of Windows Server, and some Linux based appliances.
Mobile device management for Apple and Google platforms
Advanced network support and troubleshooting duties
Basic printer support and troubleshooting duties",36.0
537,-1,-1,"Why choose between doing meaningful work and having a fulfilling life? At MITRE, you can have both. That's because MITRE people are committed to tackling our nation's toughest challenges—and we're committed to the long-term well-being of our employees. MITRE is different from most technology companies. We are a not-for-profit corporation chartered to work for the public interest, with no commercial conflicts to influence what we do. The R&D centers we operate for the government create lasting impact in fields as diverse as cybersecurity, healthcare, aviation, defense, and enterprise transformation. We're making a difference every day—working for a safer, healthier, and more secure nation and world. Our workplace reflects our values. We offer competitive benefits, exceptional professional development opportunities, and a culture of innovation that embraces diversity, inclusion, flexibility, collaboration, and career growth. If this sounds like the choice you want to make, then choose MITRE—and make a difference with us.",37.0
538,-1,-1,"The Network Administrator’s purpose is to attain a high level of client satisfaction, with a focus on technology alignment and operational success as a strategic technical resource for assigned clients. The Network Admin conducts appointments for assigned clients on a regularly defined schedule to develop familiarity with IT environments, assess and identify technology risks, develop and maintain technology standards to best practices, develop and maintain supporting documentation, assist with asset lifecycle management and technology recommendations, support networks and systems, and diagnose and correct system and network issues. The Network Admin will also assist the vCIO and Professional Services teams with identifying and prioritizing IT initiatives that deliver technology success for assigned clients. This particular role will work primarily with clients in and around counties such as Lancaster and Berks.
Essential Duties and Responsibilities:",38.0
539,-1,-1,"Job Title
Technical Services Engineer-Tier II
Job Description
Looking for a new start? Think bigger. Think Axis!
Want to join a team that cultivates passion and drives innovation? At Axis, we believe in innovating for a smarter safer world. We just happen to provide cutting-edge security solutions across the globe. While each Axian has his or her own motivators, we all share the same core values.",39.0
540,-1,-1,"We are adding a Senior Network Engineer to our Lexington, KY team!
You will be the critical escalation point in the resolution of Level 3 issues.
You will focus on Server and Network level problem resolution, Exchange issues, VMware, and Active Directory.
You will use your knowledge of Network Infrastructure for project work and consulting.
Technical Skills Needed:
Basic support services for Microsoft related technologies: Windows Server, Active Directory and Exchange. MCSE, CCNA and other industry certifications appreciated",40.0
541,-1,-1,"CompuVision offers:
Competitive pay + Bonuses
Full health benefits
401k
FSA
A leading Information Technology service provider, CompuVision is growing and hiring a Senior Network Engineer to join their seasoned team and contribute to the Company’s rapid growth.
Your primary focus will be managing all aspects of IT for a set group of clients on the Central Coast, primarily in Santa Barbara County - You will be their IT department. Excellent interpersonal and communication skills are a must, as well as the mental flexibility and “can-do” attitude to work on a small team, in an informal yet fun, fast-paced, and results-driven work environment.",41.0
542,-1,-1,"Yazoo Mills, Inc., one of the nation’s leading, privately owned manufacturers of high-quality paper tubes and cores, is seeking a loyal employee with high standards to fill a Senior Network Engineer position in our well-established and growing company. Yazoo Mills services a wide scope of industries nationwide, such as converting, labeling, printing, packaging, flexible packaging, ropes and twines, medical supplies, tapes, graphic arts, and more.
The Senior Network Engineer position requires a skilled professional with excellent communication and organization skills. The position will perform high-level network support, design and analysis with strong customer-service based aptitude. This position requires the ability to work in a fast paced, changing environment and maintain a high level of professionalism, courtesy, customer service and ethics.",42.0
543,-1,-1,"Junior Level Network Engineer
Albany based IT Solutions company is seeking a full-time Junior Level Network Engineer. The Junior level Network Engineer will explore various networking technologies including wide area networks, local area networks, routing, switching, wireless, voice, and security. Minimal hands-on experience is required, but the candidate must possess basic networking knowledge along with excellent communication and documentation skills. The ideal candidate will be able to handle multiple tasks and meet deadlines. For the first 6 months, as part of your training, you will be required to provide both on-site and remote desktop support along with hardware and software troubleshooting.
Responsibilities:
Perform installation, maintenance, and support of hardware or software.",43.0
544,-1,-1,"Altran is the world leader in engineering and R&D services. We offer our clients a unique value proposition to meet their transformation and innovation challenges. We support our clients, from concept through industrialization, to develop the products and services of tomorrow and have been working for more than 35 years with major players in many sectors: automotive, aeronautics, space, defense & naval, rail, infrastructure & transportation, industrial & consumer products, life sciences, communications, semiconductor & electronics, software & internet, finance & public sector. Altran has more than 50,000 employees operating in over 30 countries. In April 2020, we became part of Capgemini, a global leader in consulting, digital transformation, technology and engineering services. Visit us at www.altran.com.
Job Title – Virtualization Network Consulting Engineer (Mobility)
Contract",44.0
545,-1,-1,"Sr Network\Systems Engineer – Managed Service Provider (MSP)
We are seeking a Sr Network Engineer to join our growing Services Team. This team(Sr Projects) is the heart and soul of our Professional Services Team and provides solutions, projects and deployments to the Cloud. This can include O365, VMware, Advanced Networking and Proactive Managed Services onboarding setup.
The Sr. Network Engineer will be joining a privately-held 40+ employee IT company, servicing the small to mid-size market businesses with clients located across the US for the past 23 years. This is a team-oriented position, that requires interacting with clients (often times C level) to understand project needs and interfacing with your teammates/vendors/partners to develop and deliver outstanding solutions in a timely fashion.",45.0
546,-1,-1,"Are you a skilled problem solver and enjoy working with people? Are you highly motivated and self-disciplined? Do you have a real focus for customer satisfaction? If you answered yes to these question then we have the perfect career for you.
The perfect candidate must:
Demonstrate ability to identify and resolve problems in a timely and efficient manner
Demonstrate ability to communicate effectively with customers
Prove superior writing and oral communication skills
Prove desire to keep current with technologies relevant to business
Prove ability to manage difficult customer situations, respond promptly to the customer needs and solicit customer feedback to improve service",46.0
547,-1,-1,"Overview:
Charlie’s Produce - Who We Are

Charlie's Produce is a privately owned wholesale produce company. We are the largest privately owned produce wholesaler on the West Coast, with distribution centers in Seattle, Spokane, Portland, Anchorage, Boise, Los Angeles, and Salt Lake City. The secret to our 40+ years of success in this industry is PEOPLE! We strive to hire the best and we reward them with a working environment that fosters loyalty, stability, innovation, and growth.
Charlie's provides a healthy employee stock ownership program, competitive Medical/Dental/Vision and Life Insurance plans. And our newest benefit offers Pre-Paid Fully Funded College Tuition to our employees and the dependent children of our employees after 1 year!

Responsibilities:






Qualifications:",47.0
548,-1,-1,"Network Account Engineer
Duties & Responsibilities:
Perform and manage project-based work in regards to servers, networks, cloud based architecture and more
Network and server management
Communicate with customers to resolve problems, design infrastructure, assist with growth planning, and provide best practice analysis
Communicate with vendors & 3rd parties to ensure completion of tasks in a timely manner and to customer's satisfaction
Perform and oversee software and application development, installation, and upgrades",48.0
549,-1,-1,"Ready to make an impact? If so, read on!
The Monitoring and Event Management Team is looking for a highly-motivated, Azure Monitoring Engineer with an application engineering background to help administer and operate our Cloud Monitoring platforms. The candidate should have a strong technical aptitude and be comfortable providing excellent customer service. An ideal candidate will have knowledge with monitoring technologies such as Microsoft Azure Monitor (AppInsights, OMS, NPM), Dynatrace, Splunk, ThousandEyes, etc. The position also requires scripting to automate deployments with Monitoring and Event management solutions, ensuring 24/7 visibility of GEICO’s application and service portfolio.
Job Responsibilities:
Lead efforts to upgrade/consolidate monitoring tools in our portfolio and remediate any gaps in monitoring.",49.0
550,-1,-1,"ThermOmegaTech, and industry leader in the valve/rail/space/aerospace/commercial/industrial markets is looking for a PLM Systems Administrator to lead the creation, management and standardization of engineering documentation control, companywide product life cycle data and drive improvements to process and procedures for improving communication and flow of project data throughout the organization. ThermOmegaTech promotes a culture of engineering excellence and innovation where our technical staff can explore the limits of creativity to support business growth and personal development.
Responsibilities:
· Implementation of the PLM system and ongoing management of the system health.
· Lead training in the use of PLM as applicable to various functional areas of the company. Ensure user knowledge and abilities are maintained at a high level to ensure efficient use of the PLM system. Support day to day user activity to ensure data integrity.",50.0
551,-1,-1,"Circulation Systems Administrator/Single Copy
Full time, 40 hours; non-exempt
JOB PURPOSE/OBJECTIVE: Responsible for the configuration and reliable operation of circulation systems. Functions as customer service representative, including accounting, General Ledger and month end functions and subscriber billings and rating. Oversee Single Copy functions.
SUMMARY OF DUTIES/ACCOUNTABILITIES:
Provide professional and courteous customer service at all times.
Provide leadership in the area of customer service and monitoring efforts to insure the department's customer service standards and service goals are met.",51.0
552,-1,-1,"Salary: Commensurate with Experience
Status: Full-time, (12 month position)
Reports to: Director for Information Technology

Summary of Responsibilities
The Network Manager is responsible for the daily maintenance and support of network servers, hardware, software, and users for a multi-facilities environment. The Network Manager maintains campus computer systems and the functionality of software applications. This position provides exceptional and timely customer service to users, including leading technical projects, resolving technical issues and providing ongoing training.",52.0
553,-1,-1,"Indeed Applications cannot be accepted, please apply on Seneca County's online application portal at https://seneca-portal.mycivilservice.com/ .
MINIMUM QUALIFICATIONS: Either:
1. Graduation from a regionally accredited or New York State Registered college or university with a Bachelor’s Degree in Computer Science, Computer Technology, Data Processing, Management Information Systems and two (2) years’ experience with microcomputers hardware and software and configuration and administration of LAN networks (i.e. Windows NT, Novell); OR
2. Graduation from a regionally accredited or New York State Registered College or university with an Associate’s Degree and four (4) years’ experience as defined above; OR",53.0
554,-1,-1,"Our Citrix Engineering team provides 7x24x365 support to Kaleida Health's virtual applications and desktops, as well as management services to outside customers.
The Senior Citrix Engineer is responsible for the design, specification, build, implementation, and support of Citrix virtual application and desktop systems. Defines technical solutions; is responsible for daily production and optimization of production; maintains an optimized system through performance tuning and monitoring; may be responsible for daily administration duties of systems including account maintenance, performance management, error resolution, back-ups, and restores. The Senior Citrix Engineer provides outstanding client service and contributes to the organization's mission of utilizing information technology to improve patient care. Responsible for troubleshooting, systems selection and design, as well as ability to help define solutions to meet business needs, helping to provide technical oversight, planning, and implementation across multiple sites. Acts as part of a technically complex network and server environment that will present challenges and opportunities.",54.0
555,-1,-1,"Senior Network Engineer
Corporate Headquarters
12575 Uline Drive, Pleasant Prairie, WI 53158

Bring your Cisco network and data center experience to a talented team that’s revolutionizing our infrastructure with next-gen, software-defined technologies. At Uline, develop real solutions and your career.

Better together than apart. This position is on-site, and we are looking for good people who share our passion.

Uline is proud to operate as a drug-free workplace. All new hires must complete a pre-employment drug screening.














#LI-SR1
#CORP",55.0
556,-1,-1,"At Loffredo Fresh Foods we strive to inspire healthier lifestyles and communities by collaborating with our team members, suppliers, and customers to deliver exceptional fresh food solutions. We have a commitment to our customers to provide excellent service and high quality goods. We put our customer first in everything that we do, and we govern ourselves with the values of teamwork, respect, integrity, innovation, engagement and accountability. Our forward thinking, risk taking, collaborative environment creates an exciting and engaging culture. We support new thoughts, and have created traditions that work.
We are looking for a Network Administrator to maintain, upgrade and manage our software, hardware and networks. Resourcefulness is a necessary skill in this role. You should be able to diagnose and resolve problems quickly. You should have the patience to communicate with a variety of interdisciplinary teams and users. Your goal will be to ensure that our technology infrastructure runs smoothly and efficiently.",56.0
557,-1,-1,"Unix Network Engineer
JOB DESCRIPTION
This position is responsible for supporting the UNIX computing infrastructure and maintaining its availability. The Unix Network Engineer ensures existing 421 (est) Unix and Linux based servers and related systems are maintained current following a predefined and appropriately approved patching schedule.
General Job Description:
Installs, operates and maintains Oracle Linux 5-7 and Solaris 10-11.
Installs, manages and uses monitoring systems like SolarWinds, OEM, Splunk to track system availability, troubleshoot and resolve conflicts.",57.0
558,-1,-1,"Advanced understanding of Desktop / Server Virtualization in an enterprise environment (Citrix Virtual App & Desktop Experience / Certification a Plus)
Advanced understanding of Telephony concepts and practices in an enterprise environment (Shoretel / Mitel Experience a Plus)
Strong troubleshooting skills on Windows and Server Operating Systems / Telephony related problems
Manage and perform the requisition, installation, implementation, and maintenance of Computer hardware, software,. Management of user profiles ensuring adequate overall physical and logical security measure are in effect and followed.
Monitor the performance and utilization of Computer hardware, software, and networks, ensuring proper utilization, performance, and highest availability of Computer and Network resources.",58.0
559,-1,-1,"JOB SUMMARY
Oversee the technical and managerial aspects of AV and Low-Voltage installation projects from the time they are approved through completion and hand-off to the client.
RESPONSIBILITIES
Review the sales proposal and system design and make ready for project implementation
Create schematics from line drawings and equipment list
Provide technical oversight of the project from conception through installation and completion
Create elevation and markup architectural (RCP/Floor Plan) drawings",59.0
560,-1,-1,"Job Description:
Are you looking for a new and exciting career opportunity?
Join our award-winning organization and work with some of the most talented minds within our Enterprise Technology and Innovation teams. As a Salient CRGT employee, you get to be part of a best performing team supporting our nation’s most critical missions.
Why Salient CRGT?
We’re passionate about the inspirational missions of our customers and we entrust our employees and teams to deliver exceptional performance to enable the safety, security, health and well-being of our nation. We provide the tools and resources to help you be successful, and our culture fosters an environment in which idea sharing and collaboration is essential. Are you ready to make a difference?
OVERALL JOB DESCRIPTION

Required Qualifications:
Desired Qualifications:",60.0
561,-1,-1,"IT Support Engineer
POSITION: IT Support Engineer: This position entails supporting customers in a variety of industries, both at their offices and remotely. This is a position that requires previous technical leadership of junior-level technicians. Senior Level Responsibilities related to maintaining production with reliable and stable operations that include but not limited to the senior-level understanding of Windows Services and Servers, Advanced Troubleshooting, advanced Windows Server communications, and network components. Must be located in the Central Virginia area and be willing to commute to Lynchburg, VA.
QUALIFICATIONS:
In order to be successful, candidates must demonstrate advanced knowledge and ability to demonstrate advanced skills in the following areas:",61.0
562,-1,-1,"Senior Network Engineer
Corporate Headquarters
12575 Uline Drive, Pleasant Prairie, WI 53158

Bring your Cisco network and data center experience to a talented team that’s revolutionizing our infrastructure with next-gen, software-defined technologies. At Uline, develop real solutions and your career.

Better together than apart. This position is on-site, and we are looking for good people who share our passion.

Uline is proud to operate as a drug-free workplace. All new hires must complete a pre-employment drug screening.














#LI-SR1
#CORP",62.0
563,-1,-1,"Don’t just land a job. Launch your future.

Our all-in-one software platform gives HR pros a way to easily manage daily tasks in payroll, benefits, talent, and workforce management.

But what makes us different is that our technology is backed by a culture that cares. We care about our team members, clients, and partners – because people matter most. And people have always been at the heart of our business.

Since our founding in 1997, this is the thing that's stayed the same, from our employees to the millions of users nationwide that access our platform. We pride ourselves on partnering with our clients to build the workplace they and their employees crave.

Let's go forward together.


Delivering one-of-a-kind cloud technology, accompanied by award winning customer service, Paylocityis a software development company in a category of its own. We are a publicly traded company that offers an Employee Stock Purchase Program (ESPP) which enables employees to share in the long-term growth and future success of the company.

Poised to revolutionize the world of human capital management for hundreds of thousands of small and medium sized businesses, we are seeking the best and the brightest to help us create the future of our talent solutions –enabling our customers to better develop their employees and supervisors.

Our talent anywhere philosophy nurtures a diverse and dynamic group of colleagues with a shared mission to make great products and have fun doing it.

The Network Engineer is responsible for administration and availability of our network infrastructure systems. In this role you will be responsible to monitor network connectivity and ensure reliable and consistent data transmission while providing technical support to various departments and users with regards to LAN/WAN and cloud-based networks. In addition, you will also maintain network availability, resolve daily incidents, and lead projects through to completion.

As a member of Paylocity’s Tech Delivery and Enablement (TDE) team, this person would be looked upon as a resource for all areas of technology. Our TDE department enjoys finding the right tool for the job, so we use a combination of commercial, open source, and custom-built solutions. Our team’s unique structure allows each member the freedom to perform tasks in their own way. Because we manage a wide variety of systems, one will rarely be locked into working on a single task. Additionally, each TDE member is encouraged to grow in experience and technical knowledge by pursuing certifications and experimenting with new technology.

Are you the teammate we are looking for?

Schaumburg, IL

TDE Manager



Small, self-sufficient teams with an entrepreneurial spirit

We don’t add more folks to our teams, we add additional teams to scale

Casual, collaborative, agile environment which embraces and operates under our shared principles

Complete transparency with open, honest discussions about our progress

Close working relationship between executive stakeholders and customers


Lean enabling process that focuses on putting our customers in the best position to succeed

A commitment to investing in our products, hiring the best talent, and giving them the chance to meaningfully contribute to a vast market opportunity

A subscription to an Online Training Forum for all technology colleagues


Performed maintenance, and upgrade of networks, including routers, switches, firewalls, and network management systems

Designed and implemented projects within multiple infrastructure domains including switches, load balancers, and firewalls with a focus on traffic optimization

Lead projects to completion with minimal supervision

Participated in high level architecture design sessions with vendors

Utilized lab or virtual environments to prove out potential solutions through mature proof of concept

Presented networking technical changes to a Change Advisory board

Partnered with stakeholders to collaborate on tools, solutions and drive efficiencies

Ensured continuous health of network through monitoring/alerting tools

Created and updated scripts to automate manual processes

Participated in on-call rotation and perform off-hours work as needed


7+years of relevant work experience in a networking and infrastructure role

Current Cisco professional certifications CCNP/CCIE (routing and switching, data center, security)

Expert with networking and virtualization technologies, certification or equivalent skillset

Expert working on enterprise level networking across multiple data centers

Proficient with next generation firewalls and security best practices

Proficient with one or more scripting languages such as PowerShell or Python

Proficient understanding of monitoring and security best practices

Strong knowledge of HTTPS and load-balancing

Working knowledge and experience in disaster recovery and best practices

Experience with public cloud offerings and working in hybrid cloud architectures

Ability to multitask, while still meeting ticket and project deadlines

Lead projects working across multiple disciplines in order to produce results

Experience orchestrating large deployments of network devices through scripting technologies

Ability to work both independently and as part of a team

5 –10% travel required annually


A strong love of learning and a willingness to take on new challenges

Excellent written and verbal communication skills and the ability to interact effectively with both technical and non-technical individuals

Curious and interested in staying current by leveraging new technologies to our advantage

Able to work in a collaborative environment with a willingness to share your ideas

Able to work independently and complete tasks with high quality, but unafraid to seek out suggestions from other team members

Driven to seek out complete technical comprehension for complex problems

If you are a Colorado resident, you may be eligible to receive additional information about the compensation and benefits for this role, which we will provide upon your request. You may contact recruitment@paylocity for assistance.

Our journey forward.

Paylocity strives to create an organizational culture where every employee has a voice, feels truly welcome, appreciated, and free to be themselves, and is empowered and enabled to do their best work. A strong commitment to diversity, equity, and inclusion is critical to creating such a culture.

We’ve made great strides to support diversity, equity, and inclusion. That being said, we realize there’s still room for improvement. Our current focus is on the following initiatives:

Education & Awareness

Client Community

Company Representation

Advocacy & Support

Fairness & Equality

PCTY Gives
Want to learn more, click here to access our DEI flipbook. https://www.flipsnack.com/paylocitycom/diversity-equity-and-inclusion.html

This job description has been written to provide an accurate reflection of the current job and to include the general nature of work performed. It is not designed to contain a comprehensive detailed inventory of all duties, responsibilities, and qualifications required of the employees assigned to the job. Management reserves the right to revise the job or require that other or different tasks be performed when circumstances change.",63.0
564,-1,-1,"Clearance Required:
Top Secret
Education Required:
BA/BS or HS/GED and Equivalent Work Experience
US Citizenship:
Required
The MIL Corporation is now hiring!
Let your imagination take flight supporting the Naval Air Warfare Center Aircraft Division (NAWCAD). Looking to find work that stimulates your mind, challenges your skills, and satisfies your curiosity? MIL currently holds several multi-year contracts with NAWCAD in the areas of Cyber, C5ISR, and Information Technology systems.
is seeking a to support a Federal Government client at our Patuxent River, MD location. The Senior Network Engineer will provide support to the MQ-25 program and interface with RDT&E and other support organizations. The Senior Network Engineer will apply system engineering and computer networking principles to the development, design and integration of hardware and software systems associated with local, regional and wide area networks and systems that process and route voice, video, data, and imagery information.",64.0
565,-1,-1,"Systems Architect I – Network Engineer
Position Summary ID#: 20210005
ASSURSEC is seeking a highly motivated, flexible, organized, customer-focused, and detail- oriented Systems Architect I – Network Engineer to join our dynamic team. This position is to support the process such as design and develop new network products or major enhancements to the existing network. Additionally, the individual should possess exceptional communication skills necessary to lead discussions with Agency contacts and communicate with audiences of varying technical expertise. The individual must be able to demonstrate success in defining the architecture of computerized/information systems (i.e., systems are composed of software and hardware) in order to fulfill specific mission requirements. Includes the breakdown of the system into components, and the component interactions and interfaces (within the intended environment, especially the user), also includes the technologies and resources to be used throughout the design and implementation phases.",65.0
566,-1,-1,"Network Engineer
Position Description:
Shawnee's Network Engineer will design, update, and monitor data networking systems and equipment.
They will review network traffic, usage, and capacity to assess future network requirements. They make recommendations regarding new system technologies and upgrades.
Required Skills:
Planning and execution of ISP routing and switching
BGP
OSFP",66.0
567,-1,-1,"PREDICATE LOGIC, INC. is a growing woman-owned and, employee-owned small business, is a highly regarded high technology communications, and engineering services company for the US Navy and Marines. We place a high value in our employees as seen by our very generous benefits package.
Required Knowledge and Abilities:
12 years of experience with Tactical SIGINT preferably with USMC systems and heavy on System Administration
Have in-depth knowledge of NSA's Risk Management Framework (RMF) processes and requirements
Knowledge and experience in performing System Administrative functions such as auditing logs, periodic security scans, updating NSA database (LatteArt, Biscotti, Xacta, RocBlaser, etc...)


Predicate Logic's equal employment opportunity applies to all aspects of employment including, recruitment, hiring, training, promotion, transfer, compensation, benefits, educational opportunity, dismissal, social and recreational programs.",67.0
568,-1,-1,"If you’re looking for a place where hard work gets recognized. A place where your talents and creativity can be rewarded -- look no further.
Position: Network Engineer / Technology Specialist
Reporting To: Support Manager
Location: San Francisco, CA
DUTIES & RESPONSIBILITIES:
Provide outstanding service to internal and external customers by maintaining effective day-to-day operations
Develop and maintain a coordinated working relationship with team members and AVS customers",68.0
