Company Name,Job Title,Job Location,Job Description
CyberCoders,Machine Learning Engineer,"San Francisco, CA","Machine Learning Engineer
If you are a Machine Learning Engineer with experience, please read on!

Location: 100% Remote PST (We're out of the bay area)
Salary: $120,000 - $170,000 DOE
Experience: 2+ years
Full time direct hire

Who are we?
We are a leader in the pricing and promotions world and are trusted by many global brands and retailers. Our AI based platform uses market conditions to improve the ROI for our clients. We are growing our development team and looking for another solid Machine Learning Engineer to join us.
What You Will Be Doing

Nice to Have (not required):



All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, protected veteran status, or any other characteristic protected by law.

– In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification document form upon hire."
CytoVeris Inc.,Lead Computer Vision Machine Learning Engineer,"Farmington, CT","CytoVeris Inc. is changing the paradigm in cancer surgery through the introduction of optical based “guided surgical tools”. CytoVeris is working at the convergence of optical science, cancer biology, and machine learning and translating that convergence to clinical application. Our technology helps surgeons to discern between cancer tissue and healthy tissue in real-time during surgery and as a result will increase the probability of successful surgical outcomes. We use multi-spectral light analysis, coupled with machine learning, to provide an optical “fingerprint” of tissue.
If you’re inspired by the possibilities of technology to improve patients’ lives and you thrive on working in a dynamic environment where each person can make a significant difference, consider joining our team. We offer competitive salaries and the benefits of a startup, including stock options and flexible work location.
Position: Lead Computer Vision Machine Learning Engineer
We are seeking a motivated Senior Data Scientist to develop and optimize image-based Machine Learning algorithms for our novel biomedical optical products. This position will help define the architecture and methodology, as well as drive improvements to our classification algorithms that are the foundation upon which our products are built. This position reports to the Chief Software Architect and manages a team of ML engineers and guides the direction and implementation of the Company’s algorithm development efforts. The right person will offer a balance of strategic direction in ML and the ability and willingness to deep dive into the code of machine learning algorithms."
United Airlines Inc.,Lead Machine Learning Engineer,"Chicago, IL","We have a wide variety of career opportunities around the world — come find yours.
Technology/IT
The United IT team designs, develops and maintains massively scaling technology solutions that are brought to life with innovative architectures, data analytics and digital solutions.
Job overview and responsibilities

You'll be part of an agile team dedicated to building the enterprise machine learning infrastructure and productionalizing machine learning services. You'll collaborate with data scientists, data engineers, IT teams, and business stakeholders to participate in the technical design and development of machine learning applications and integrations with production systems. You'll ensure that applications and data pipelines meet production standards and performance expectations. You'll have the opportunity to continuously learn and directly apply the latest innovations and emerging best practices to keep United Airlines at the cutting edge of technology."
Sapphiros.AI,Machine Learning Scientist,"Boston, MA","ABOUT
SAPPHIROS AI Bio is leading a transformation in the understanding of the correlation of genetics and cellular processes. With access to one of the worlds largest bio banks this individual will be at the heart of the most innovative project in bioscience. This position requires broad technical experience in designing, developing and implementing AI solutions.
Experience with complex data models and organizing structured and unstructured data is a requirement. The candidate should be independent and accustomed to taking initiative. The candidate must be scientifically independent, confident, and accustomed to taking initiative while problem solving. The position requires strong communication and organization skills.
ROLE"
Wisconsin Physicians Service Ins. Corp.,Senior Machine Learning Engineer,Wisconsin,"Senior Machine Learning Engineer / Senior Machine Learning Engineer Specialist
U.S. citizenship is required for this position due to Department of Defense restrictions.
Who We Are
WPS Health Solutions is a leading not-for-profit health insurer in Wisconsin. Our services offer health insurance plans for individuals, families, seniors, and group plans for small to large businesses. We process claims and provide customer service support for beneficiaries of the Medicare program and manage benefits for millions of active-duty and retired military personnel across the U.S. and abroad. In 2021, WPS Health Solutions celebrates 75 years of making health insurance easier for those we serve. Proud to be military and veteran ready.
Our Culture"
Nearly Human AI,Senior Data Scientist/Machine Learning Software Engineer,"Harrisburg, PA","About us
Nearly Human AI is a cutting edge technology company that specializes in cloud based machine learning and AI automation. We are currently in product development of a conversational virtual employee that will revolutionize how our clients approach their business models in clean energy, social services, law enforcement and national defense.
PLEASE NOTE: This position requires a US Government clearance. You do not have to currently hold a security clearance, but you MUST be a US Citizen, have a background free of any felonies and be willing to submit to the clearance process. H-1B or Green Card holders are not eligible for this position. If you have recent education or work history abroad on your resume, please indicate in your application that you are a US citizen to avoid having your application rejected.
Seeking a motivated, skilled data scientist to join a fast-paced team set to disrupt the AI market. Nearly Human is a startup brand that recently secured funding to launch a revolutionary virtual employee system. We will move the industry from annoying bots that are merely glorified FAQ sheets, to Nearly Human virtual employees that can automatically detect issues and opportunities as they arise. We provide intelligent, conversational help with complex problems and seamlessly assist human agents."
Computer Vision Engineer,Remote,$110K - $120K (Employer est.),"eInfochips Inc. - A Division of Arrow Electronics, #102 in fortune is a leading global provider of product engineering and semiconductor design services. With over 500+ products developed and 40M deployments in 140 countries, eInfochips continues to fuel technological innovations in multiple verticals. The company’s service offerings include digital transformation and connected IoT solutions across various cloud platforms, including AWS and Azure.
Key Responsibilities
Integration and performance measurement of food classification algorithms.
Be part of sprint planning & execution. Use RTC (Rational Team Concert), JIRA to maintain product backlog & sprints.
Vision system maintenance and feature enhancement."
Cognitiv.ai,Software Development Engineer: Machine Learning,"Bellevue, WA","Cognitiv builds custom programmatic ad buying algorithms using the latest advances in Deep Learning. Our platform enables us to offer custom algorithms to all our clients, including advertisers who build custom algorithms for their brands and ROI-types, and agencies who offer more sophisticated targeting solutions to their programmatic clients..
Applied Science and Analytics at Cognitiv is a highly visible team at the center of our product. Our team has a direct impact on the success of our campaigns. As a Software Engineer on the team, you will help build the infrastructure, tooling, and automation to help us design, train, deploy, and refresh our models.
Responsibilities
Use engineering best practices combined with ML domain knowledge to build robust, but customizable ML systems to train advanced Deep Learning models and next-generation data products"
Tiro L.L.C.,Machine Learning Engineer / Data Scientist,Remote,"Data Scientist / ML Ops Engineer
The position
We are looking for a talented Data Scientist / ML Ops Engineer to join our client’s fast growing team in either in office or Remote. We are looking for a high caliber individual with a passion for building scalable machine learning (ML) platforms for deployment of automated ML based software solutions. In this position, you will be working with a very highly energetic team of engineers, data scientists, and developers, to develop and deploy ML solutions to solve engineering problems. The solutions will focus on improving operational efficiency and predictive maintenance using engineering and data science approaches.
Responsibilities
You will be responsible for:"
EDWARD JONES,Machine Learning Engineer,"Saint Louis, MO","At Edward Jones, we help clients achieve their serious, long-term financial goals by understanding their needs and implementing tailored solutions. To ensure a personal client experience, we have located our 15,000+ branch offices where our more than 7 million clients live and work.

In a typical branch office, a financial advisor meets with clients and receives branch office support, so they can focus on building deep relationships with clients. Headquarters associates in St. Louis, Tempe and Mississauga provide support and expertise to help U.S. and Canada branch teams deliver an ideal client experience. We continue to grow to meet the needs of long-term individual investors.
At Edward Jones we are developing a next-generation data architecture to support our growing business. As part of the Data Management area, you will be challenged daily to test, deploy, and manage Machine Learning systems and tools to support Data Science use cases. In addition, you will help build ML Ops processes to support the development of ML pipelines and the production deployment of models. The processes you help design and deploy will use DevOps principles to enable rapid iteration. You will partner closely with stakeholders like Data Scientists, Data Engineers, Quality Assurance analysts and many others to produce high-quality ML products.


Salary: $105753 - $180067
Category: Headquarters"
LavaMap,Computer Vision Engineer,Remote,"Who we are at LavaMap:
LavaMap is a PropTech company that's disrupting real estate search engines, leveraging augmented reality and machine learning. We are a team of tech nerds and property sharks that obsess over innovative search tools, predictive modeling, and 3D listing setups.
Our mission is to help searchers find the best places to live and invest. We believe by providing a dynamic platform to share and learn, we can promote a smarter evolution of cities, globally. We equip industry players with the tools to effectively manage and sell their properties, and the research to make wiser investment decisions. We are driven to be the leaders of the information technology renaissance in the real estate industry.
We are a fair and equal opportunity employer.
Prelude:"
Elysian Staffing,Data Scientist/Machine Learning Engineer,"Mountain View, CA","Our client, a global tech brand, is adding a Data Scientist Manager to staff who will be responsible for analyzing data for the optimization of content delivery to consumers. Experience in AI and/or Machine Learning is mandatory. This will be an on-site work schedule - only local candidates to Mountain View, CA and New York, NY will be considered.
RESPONSIBILITIES:
· Deliver and interpret data efficiently with high auto-recognition coverage at low cost
· Build and iterate the label system to be the handle of managing all digital assets and support all business need
· Unlock the value of company’s data to power the whole monetization business
· Work with demand side from collecting requirements through to delivery"
Apple,"AI/ML - Research Scientist, Human-Centered Machine Intelligence","Pittsburgh, PA","Summary
Posted: Feb 17, 2022
Weekly Hours: 40
Role Number:200334757
We are seeking multiple Research Scientists to join the Human-Centered Machine Intelligence (HCMI) team within AI/ML at Apple. Research Scientists in HCMI tackle significant technical and human-centered research challenges, collaborate with partner teams across Apple to ship products, and shape the field of human-centered AI/ML via external publication and engagement. We are especially active in four areas of focus: Accessibility, Data Visualization, Educational Technologies, and User Interface Tools/Technologies. Join us in Pittsburgh, PA or Seattle, WA to design, study, and build intelligent interactive technologies that benefit people! Candidates with some but not all of these qualifications are encouraged to apply:"
Nordstrom Inc,"Senior Engineer, Machine Learning Platform (Remote)",Remote,"Job Description
Job Description
Senior Software Engineer 1 - ML Platform
Nordstrom isn’t just another job — it’s a career. We are a leading fashion retailer
that has offered the very best of what is on trend for men, women, and children
since 1901. We believe in rewarding outstanding work, developing employees’
careers, and building long-term relationships with our customers. As
a Sr. Engineer at Nordstrom, you will have the opportunity to combine
your passion for technology and fashion to build a compelling and delightful
experience for our valued customers.

This position is about...
We are building the road to real-time, machine-learned insights and we need
your help. Imagine a world where anyone from an engineer to an executive can
easily discover key data within our cloud, transform it seamlessly and use
machine learning to drive actual business decisions in real time. This is an
incredibly exciting opportunity and we have only just begun!

As Senior Software Engineer 1 for Nordstrom’s Machine Learning Platform (MLP), you will be at the heart of ML for the entire company. From computer vision to natural language processing, MLP powers more and more of Nordstroms business metrics and decision making. As a leader, you will collaborate with data scientists and engineering leaders
from all of Nordstroms brands, building a platform that delights our internal
customers while maintaining exceptional reliability and resiliency. While partnering closely with these teams, you will have the opportunity to distill a wide variety of use cases into reusable engineering components, delivering them in tandem with business-driven projects. Finally, by encapsulating complexity and promoting model and service discovery, you will create a platform that truly democratizes machine learning.

This is a rare opportunity to join a crucial team at a pivotal moment – I hope you
join us.

A day in the life...
Takes ownership of systems or designs that span multiple peoples work,
breaking work into smaller tasks for more junior engineers to support.
Analyzes and deconstructs complex systems, platforms and processes
and designs at the solution level, considering up/downstream integration
Leads work processes and design reviews.
Designs key metrics and events for components worked on.
Demonstrates accountability for performance and security of feature work.
Ensures your work and that of your team members follows the engineering
and security standards; contributes to the standards.
Works to simplify, secure, optimize, remove bottlenecks, etc.















Colorado: $114,000 - $176,500 annually, Nevada: $114,000 - $176,500 annually"
NIKE INC,Machine Learning Engineer,"San Francisco, CA","Become a Part of the NIKE, Inc. Team


NIKE, Inc. does more than outfit the world’s best athletes. It is a place to explore potential, obliterate boundaries and push out the edges of what can be. The company looks for people who can grow, think, dream and create. Its culture thrives by embracing diversity and rewarding imagination. The brand seeks achievers, leaders and visionaries. At NIKE, Inc. it’s about each person bringing skills and passion to a challenging and constantly evolving game.

WHAT YOU WILL WORK ON"
Uber,Machine Learning Research Engineer - Uber AI Engagements,"South San Francisco, CA","About the Team

Uber AI Engagements collaborates with partner teams across Uber to deliver innovative ML/AI solutions for core business problems. You will work closely with engineering, product and data science teams to understand business problems and the potential for ML/AI solutions. You will deliver these solutions from inception to enduring software components. Machine Learning Engineers have deep domain knowledge in ML/AI and the ability to apply that knowledge to diverse problem domains involving multiple stakeholders.

What You'll Do
Algorithm and model prototyping
Model optimization
Model productionization and monitoring"
Comcast,Machine Learning Software Engineer,"Philadelphia, PA","Comcast brings together the best in media and technology. We drive innovation to create the worlds best entertainment and online experiences. As a Fortune 50 leader, we set the pace in a variety of innovative and fascinating businesses and create career opportunities across a wide range of locations and disciplines. We are at the forefront of change and move at an amazing pace, thanks to our remarkable people, who bring cutting-edge products and services to life for millions of customers every day. If you share in our passion for teamwork, our vision to revolutionize industries and our goal to lead the future in media and technology, we want you to fast-forward your career at Comcast.
Job Summary The AI/ML Platform (AMP) team’s goal is to make it easy to develop, deploy, and operate machine learning models at scale within the Comcast ecosystem by standardizing and automating workflows and providing tools and self-service capabilities that foster autonomy. We are a part of the Applied AI & Discovery organization that develops novel machine learning based solutions in support of Comcast’s products and services such as the Xfinity Assistant, Xfinity Home, and Smart Resume.

Summary

As a Machine Learning Engineer on the AMP team, you would join a small group of engineers focused on the development of core machine learning platform components. We partner closely with researchers focused on using machine learning to improve customer experience. You would develop and operate data pipelines, feature stores, and production models that are invoked millions of times per day. To better serve our community, we believe the diversity of our team should reflect the diversity of our customers.
Job Description
Core Responsibilities

Implements, refines and validates machine learning algorithms for products and applications.

Designs and develops data pipelines consisting of data ingest, data validation, data cleaning and data monitoring.

Designs and develops automation and self-service platform components that streamline the development and deployment of machine learning models.

Maintains and monitors cloud-based and on-premise platform infrastructure.

Takes action on existing specifications of designs and develops data pipelines consisting of data ingest, data validation, data cleaning and data monitoring.

Trains machine learning models, validates the accuracy of the machine learning models once trained and deploys validated machine learning models into production.

Researches, writes and edits documentation and technical requirements, including evaluation plans, confluence pages, white papers, presentations, test results, technical manuals, formal recommendations and reports. Contributes to the company by creating patents, Application Programming Interfaces (APIs) and other intellectual property.

Tests and evaluates solutions presented to the Company by various internal and external partners and vendors. Completes case studies, testing and reporting.

Designs proof of concept solutions and contributes to studies to support future product or application development.

Collaborates with teams outside of immediate work group. Represents the work team in providing solutions to technical issues associated with assigned projects.

Provides guidance and leadership to more junior engineers.

Consistent exercise of independent judgment and discretion in matters of significance.

Regular, consistent and punctual attendance. Must be able to work nights and weekends, variable schedule(s) and overtime as necessary.

Other duties and responsibilities as assigned.


Bachelor’s or Master’s degree in computer science, computer engineering, electrical engineering, mathematics, related technical discipline, or related industry experience.

Strong programming and software development experience with Python or Java.

Familiarity with distributed systems, cloud - based computing (AWS), containerization, Kubernetes, event-driven architectures , and machine learning operations.

Familiarity with data engineering concepts and experience developing and operating data pipelines.

Understand our Operating Principles; make them the guidelines for how you do your job.

Own the customer experience - think and act in ways that put our customers first, give them seamless digital options at every touchpoint, and make them promoters of our products and services.

Know your stuff - be enthusiastic learners, users and advocates of our game-changing technology, products and services, especially our digital tools and experiences.

Win as a team - make big things happen by working together and being open to new ideas.

Be an active part of the Net Promoter System - a way of working that brings more employee and customer feedback into the company - by joining huddles, making call backs and helping us elevate opportunities to do better for our customers.

Drive results and growth.

Respect and promote inclusion & diversity.

Do what's right for each other, our customers, investors and our communities.


This information has been designed to indicate the general nature and level of work performed by employees in this role. It is not designed to contain or be interpreted as a comprehensive inventory of all duties, responsibilities and qualifications.

Comcast is an EOE/Veterans/Disabled/LGBT employer.

Education
Bachelor's Degree
Relevant Work Experience
5-7 Years
Base pay is one part of the Total Rewards that Comcast provides to compensate and recognize employees for their work. Most sales positions are eligible for a Commission under the terms of an applicable plan, while most non-sales positions are eligible for a Bonus. Additionally, Comcast provides best-in-class Benefits. We believe that benefits should connect you to the support you need when it matters most, and should help you care for those who matter most. That’s why we provide an array of options, expert guidance and always-on tools, that are personalized to meet the needs of your reality – to help support you physically, financially and emotionally through the big milestones and in your everyday life. Please visit the compensation and benefits summary on our careers site for more details."
Oculus,"Visiting Researcher, Methods/Models for Human Perception (PhD)",Remote,"Reality Labs brings together a world-class team of researchers, developers, and engineers to create the future of virtual and augmented reality, which together will become as universal and essential as smartphones and personal computers are today. And just as personal computers have done over the past 45 years, AR and VR will ultimately change everything about how we work, play, and connect. We are developing all the technologies needed to enable breakthrough AR glasses and VR headsets, including optics and displays, computer vision, audio, graphics, brain-computer interface, haptic interaction, eye/hand/face/body tracking, perception science, and true telepresence. Some of those will advance much faster than others, but they all need to happen to enable AR and VR that are so compelling that they become an integral part of our lives.We are looking for a skilled and motivated Visiting Researcher to join our team, whose mission is to build broad-coverage models of human perception and perceptually-driven outcomes. We are specifically looking for a candidate with experience in fields applicable to human-in-the-loop experimentation in human perception or related domains, and who can work with a team of researchers at the intersection between psychophysics, computational cognitive science, and machine learning. More broadly, this researcher will work with a diverse and highly interdisciplinary team of researchers and engineers and will have access to cutting edge technology, resources, and testing facilities.














Facebook's mission is to give people the power to build community and bring the world closer together. Through our family of apps and services, we're building a different kind of company that connects billions of people around the world, gives them ways to share what matters most to them, and helps bring people closer together. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to empower people around the world to build community and connect in meaningful ways. Together, we can help people build stronger communities - we're just getting started.

Facebook is proud to be an Equal Opportunity and Affirmative Action employer. We do not discriminate based upon race, religion, color, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender, gender identity, gender expression, transgender status, sexual stereotypes, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics. We also consider qualified applicants with criminal histories, consistent with applicable federal, state and local law.Facebook is committed to providing reasonable accommodations for candidates with disabilities in our recruiting process. If you need any assistance or accommodations due to a disability, please let us know at accommodations-ext@fb.com."
Theorem LP,Machine Learning Engineer,"San Francisco, CA","Sitting at the intersection of technology and finance, we are an innovative technology underwriting startup managing a credit portfolio of $2.5BN+ on behalf of our investors, many of whom are non-profits, educational endowments, and pension funds. We combine quantitative research—machine learning and data science, software engineering, and rigorous scientific investigation—to build credit portfolios that produce strong and consistent yields across business cycles.
Our firm is 30+ professionals working in San Francisco (HQ) and remote locations. We are passionate, hard-working, relentlessly-resourceful, impact-focused individuals. We deeply value intellectual curiosity, creative idea generation, empathy, and close collaboration. We have (currently virtual) coffee hours, game nights, and team get-togethers. Company events are inclusive and fun, with expeditions to food trucks, Michelin-starred local restaurants, and annual retreats featuring hiking and cooking. About the role:
Theorem's Machine Learning Engineers design, implement, and operate software systems for training and serving machine learning models. Applicants must be authorized to work in and currently living in the United States, preferably in the Bay Area, or New York or Los Angeles metro areas. Responsibilities:
Our typical interview process takes about three weeksMachine Learning, Python, Numpy, SciPy, SQLMachine Learning, Python, Numpy, SciPy, SQL, CI/CD"
Generally Intelligent,Research Engineer,"San Francisco, CA","Summary
We started Generally Intelligent because we believe that software with human-level intelligence will have a transformative impact on the world. We’re dedicated to ensuring that that impact is a positive one.
We have enough funding to last for decades, and our backers include Y Combinator, researchers from OpenAI, Lightspeed, Threshold, and many others.
This role is about creating software to support our scientific and engineering-driven approach to developing machines with human level intelligence.
About the role
You will run experiments in order to more deeply understand both the current solutions (e.g., what specific deep neural networks are learning) and the current problems (e.g., what about the training data makes it difficult to learn the patterns that seem so obvious to us). These experiments include changing the network architecture as well as the training data distribution (our data is mostly simulated)."
Uber,Senior Computer Vision Engineer - Uber AI,"South San Francisco, CA","About the Team

Uber AI is an integrated technology and research organization. The mission of Uber AI is to make AI and machine learning maximally impactful at Uber by pushing the frontiers of research, developing high quality scalable platforms, and collaborating on innovative applications. To further this mission, the group brings together AI-focused engineering, product, and research teams under a single umbrella to ensure cutting-edge AI innovation is rapidly transferred into company-wide platforms, accelerating Uber’s positive impact on the world.

Our team at Uber AI is building Uber’s computer vision platform to democratize the technology at Uber. The team is rapidly growing, and is responsible for developing state of the art computer vision and machine learning solutions to derive inferences from image/video data on our platform that directly drive efficiencies across the company."
High5,Machine Learning Engineer,Remote,"At Shipt, we are transforming the grocery shopping experience and giving time back to consumers. Shipt shoppers handpick fresh groceries and household essentials, then deliver them to your door in as little as one hour. We are currently on the lookout for a Machine Learning Engineer for our Shopper Operations initiatives. This role is on a team that will help develop smarter ways to match shopper’s with orders, improve route efficiency, predict departure and arrival timing for shoppers, forecast supply and demand, optimize pricing, and maximize operational success. Are you passionate about machine learning, software development, sharing knowledge, growing your skills, and working with great people? The Shipt engineering team is growing, and we are looking for extraordinary engineers who enjoy building as much as we do. So if you are self-directed, enjoy autonomy in your work, and are an excellent participant in a team, please apply.
What You’ll Gain
You will get experience working with a cross-disciplinary team shipping real-world products to our customers around the nation. You will also receive hands-on mentorship from your friendly teammates on topics ranging from design to communications strategy."
Intuitive,Senior Machine Learning Engineer,"Sunnyvale, CA","Company Description
At Intuitive, we are united behind our mission: we believe that minimally invasive care is life-enhancing care. Through ingenuity and intelligent technology, we expand the potential of physicians to heal without constraints.
As a pioneer and market leader in robotic-assisted surgery, we strive to foster an inclusive and diverse team, committed to making a difference. For more than 25 years, we have worked with hospitals and care teams around the world to help solve some of healthcare’s hardest challenges and advance what is possible.
Intuitive has been built by the efforts of great people from diverse backgrounds. We believe great ideas can come from anywhere—we strive to foster an inclusive culture built around diversity of thought and mutual respect.We lead with inclusion and empower our team members to do their best work as theirmost authentic selves.

Travel Requirements:None Shift:Day"
TikTok,Talent Acquisition Partner - Machine Learning - Mountain View,"Mountain View, CA","TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Mountain View, Los Angeles, New York, London, Paris, Berlin, Dubai, Mumbai, Singapore, Jakarta, Seoul, and Tokyo.

We're seeking an experienced Talent Acquisition Partner to support hiring efforts for TikTok Engineering's core product team. You will design tailored recruiting strategies to build a multidisciplinary, data-focused technical team from scratch, and closely collaborate with the business to implement various projects in order to reach recruiting goals. The ideal candidate is someone who is driven, hungry to learn, and excited to take on new challenges.

What You Will Do:
1. Drive full-cycle recruitment for Research Engineers, Data Engineers, and Data Scientists.
2. Deeply understand the business logic, organizational model, and hiring needs.
3. Partner closely with hiring managers and other stakeholders to develop sourcing and hiring strategies using a data-driven approach.
4. Identify, attract, negotiate complex compensation packages and close all level candidates, continuously deliver high-quality candidates and fulfill the hiring goal.
5. Ensure a high-touch candidate experience.
6. Act as the employer branding champion to cultivate hiring managers and interviewers to represent TikTok's culture in a meaningful way.
1. 2+ years full-cycle technical recruiting experience in-house or with an agency.
2. Demonstrated success filling data or machine learning-related engineering roles.
3. Strong interpersonal skills with the ability to build rapport quickly with employees and communicate effectively with all levels of the organization.
4. A results-oriented self-starter who is data-driven, resourceful, innovative, intellectually curious, and takes initiative and risks.
5. Strong passion for the creator industry with the ability to embrace and adapt to changes and learn quickly in a fast-paced environment.

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We believe individuals shouldn't be disadvantaged because of their background or identity, but instead should be considered based on their strengths and experience. We are passionate about this and hope you are too.

TikTok is committed to providing reasonable accommodations during our recruitment process. If you need assistance or accommodations, please reach out to us at hrbp-hr-accommodation@tiktok.com."
Sense,Senior Machine Learning Engineer,"Cambridge, MA","Sense’s mission is to reduce global carbon emissions by making homes smart and efficient. We make it easier for people to take care of their homes and to actively participate in a cleaner, more resilient future. We’re serious about having a real impact on climate change.
To accomplish this mission, we are building an AI and automation platform for home energy infrastructure. Come join the Data Science team and ship a great consumer product built on our unique machine learning technology. We have a wide range of interesting technical challenges that span rich time-series data analysis, supervised and unsupervised machine learning, embedded and the cloud, and a team of highly curious, collaborative data scientists and engineers who enjoy solving hard problems together.
If the idea of having a significant positive impact on the product sounds exciting to you, let's talk!

What you'll do"
Adlumin Inc.,Machine Learning Engineer,Remote,"Location: Remote - (CANDIDATES MUST RESIDE IN OR BE RELOCATING TO THE WASHINGTON, DC METRO AREA AND MUST BE U.S. CITIZENS OR U.S. RESIDENTS; WE OFFER SUBSTANTIAL FLEXIBILITY ON WORKING FROM HOME; NOT OPEN TO RECRUITERS)
Schedule: Full-Time
Travel: None
About Adlumin:
Adlumin Inc. (https://adlumin.com) is a patented, advanced security and compliance automation platform built for corporate organizations that demand innovative cybersecurity solutions and easy-to-use, comprehensive reporting tools. The Adlumin team has a passion for technology and solving the most challenging problems through the targeted application of data science and compliance integration."
DoorDash,"Software Engineer, Machine Learning","San Francisco, CA","Come help us build the world's most reliable on-demand, logistics engine for delivery! We're bringing on talented engineers to help us create and maintain a 24x7, global infrastructure system that powers DoorDash’s three-sided marketplace of consumers, merchants, and dashers.
At DoorDash, our machine learning engineers have the opportunity to dive into a wealth of delivery data and solve physical world challenges through machine learning. They're helping build the next iteration of our recommendation engine - read about it here!
You're excited about this opportunity because you will...
Predict preparation ambiguity for over 50,000 merchant partners
Compute real time vehicle routing challenges in major metropolitan areas, ultimately to assign dashers who arrive at desired locations with little to no lag/latency"
M-Tech Systems USA,Data Science Engineer,Remote,"Data Science Engineer
M-Tech Systems is a stable, fast growing, and industry leading international software development company headquartered in the Dunwoody/400 - Perimeter Area of Atlanta. Retaining and recruiting outstanding team members is a mission-critical component of our ongoing success.
M-Tech Systems offers competitive salaries, excellent benefits, a working atmosphere that encourages collaboration, comfortable facilities, exceptional IT tools, training, and ongoing opportunities to work with senior and executive management.
Job Brief:
The Data Science Engineer’s role involves accumulating and deriving meaning from large datasets. The Data Science Engineer needs to be able to apply statistical and machine learning models, such as non-linear regressions, boosted decision trees and neural networks, to these large datasets to detect underlying trends that can drive value to our customers. The Data Science Engineer also needs to be able to coordinate with fellow engineers, product owners, and other stakeholders to apply the results of these analytics in a way that makes a positive impact to our customers."
Oculus,"Research Engineer, Applied Research CV & Machine Perception","Redmond, WA","Reality Labs Research (RL-R) brings together a world-class team of researchers, developers, and engineers to create the future of AR and VR, which together will become as universal and essential as smartphones and personal computers are today. The technology that is being developed within the Surreal team at RL-R is a new generation of end-to-end real-time 3D object & scene understanding systems working across novel mobile sensor designs, sensor fusion, state estimation, computer vision, large-scale reconstruction and localization, as well as large-scale online inference and optimization. The Surreal Index team is seeking an exceptional experienced research engineer, with deep expertise in 3D object detection and 6D pose estimation, tracking, 3D graphics. The expectation is to perform applied research and push the boundaries with new architectures, scalable ML detection systems and training approaches with synthetic and real data. Good coding ability is expected with C++ and python, to build scalable frameworks which can run inference in real-time.


Responsibilities:











Facebook's mission is to give people the power to build community and bring the world closer together. Through our family of apps and services, we're building a different kind of company that connects billions of people around the world, gives them ways to share what matters most to them, and helps bring people closer together. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to empower people around the world to build community and connect in meaningful ways. Together, we can help people build stronger communities - we're just getting started.

Facebook is proud to be an Equal Opportunity and Affirmative Action employer. We do not discriminate based upon race, religion, color, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender, gender identity, gender expression, transgender status, sexual stereotypes, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics. We also consider qualified applicants with criminal histories, consistent with applicable federal, state and local law.Facebook is committed to providing reasonable accommodations for candidates with disabilities in our recruiting process. If you need any assistance or accommodations due to a disability, please let us know at accommodations-ext@fb.com."
